Genre,parent_genre,song_count
black sludge,sludge,100
skiffle,skiffle,98
classic psychedelic rock,rock,100
musique peule,peule,100
musica sergipana,sergipana,100
neo-industrial rock,rock,100
bisaya indie,indie,100
hjemmesnekk,hjemmesnekk,100
canadian shoegaze,shoegaze,73
spanish experimental,experimental,100
st petersburg fl indie,indie,100
german renaissance,renaissance,100
rock alagoano,rock,97
polish ambient,ambient,100
korean jazz,jazz,100
chinese post-rock,rock,100
latin surf rock,rock,100
west virginia metal,metal,100
indie paraense,indie,100
barrelhouse piano,house,100
austrian orchestra,orchestra,100
lowlands hardcore,hardcore,100
burkinabe pop,pop,100
welsh folk,folk,100
norwegian folk,folk,100
modern string quartet,quartet,100
radio symphony,classical,100
firenze indie,indie,100
finnish rockabilly,rock,95
skweee,skweee,95
mexican thrash metal,thrash metal,100
taiwan electronic,electro,92
swedish pop punk,punk,100
musica purepecha,purepecha,100
northwest china indie,indie,100
hong kong tv drama,drama,100
canberra indie,indie,100
irish underground rap,hip hop,100
french post-rock,rock,100
tanzlmusi,tanzlmusi,100
new hampshire indie,indie,97
canadian classical piano,classical,100
metal ecuatoriano,metal,99
ngoni,ngoni,100
lovecraftian metal,metal,100
classical clarinet,classical,100
drone rock,rock,100
chechen pop,pop,99
ritual ambient,ambient,100
hammered dulcimer,dulcimer,100
finnish experimental,experimental,100
spanish post-rock,rock,100
cajun,cajun,100
baton rouge indie,indie,91
blackened hardcore,hardcore,100
myanmar hip hop,hip hop,100
jazz tico,jazz,100
deep jazz fusion,jazz,100
jazz chileno,jazz,63
bogor indie,indie,100
german orchestra,orchestra,100
nubian traditional,traditional,100
vintage norwegian pop,pop,100
galician indie,indie,100
uk post-metal,metal,100
avant-rock,rock,100
trondheim indie,indie,100
polish experimental electronic,electro,100
classical organ,classical,100
fan chant,chant,100
dutch idol pop,pop,100
rominimal,rominimal,100
jumptek,jumptek,100
vintage radio show,show,98
malaysian metal,metal,100
hungarian classical piano,classical,100
experimental dub,dub,100
serbian indie,indie,97
deep sunset lounge,lounge,100
austrian punk,punk,100
villancicos,villancicos,100
yoik,yoik,100
american classical piano,classical,100
cambridge choir,choir,100
trikiti,trikiti,76
future ambient,ambient,82
chinese metal,metal,99
fuji,fuji,100
gumbe,gumbe,100
pops orchestra,pop,95
norwegian techno,techno,100
florida hardcore,hardcore,100
inuit pop,pop,83
south african modern jazz,jazz,99
wind symphony,classical,100
brazilian lo-fi rock,rock,89
latin shoegaze,latin,100
fort wayne indie,indie,100
indie sudcaliforniano,indie,100
rotterdam indie,indie,100
folk metal latinoamericano,metal,100
cameroonian hip hop,hip hop,100
abstractro,abstractro,100
grim death metal,death metal,99
afghan traditional,traditional,100
bulgarian indie,indie,100
nz punk,punk,100
gochiusa,gochiusa,100
japanese classical piano,classical,63
italian emo,emo,100
slovenian indie,indie,96
arkansas metal,metal,100
sacred steel,steel,100
italian blues,blues,93
convent,convent,100
brockton hip hop,rock,100
spanish psychedelic rock,rock,100
dark minimal techno,techno,100
brazilian experimental,experimental,100
detskie rasskazy,ska,86
japanese prog,prog,100
math rock latinoamericano,rock,100
romanian metal,metal,100
chamame brasilero,brasilero,100
crossover prog,prog,100
rock potiguar,rock,100
deep darkpsy,darkpsy,100
deep r&amp;b,r&amp;b,100
deep vocal house,house,100
musica folk asturiana,folk,95
polish techno,techno,100
modern chamber music,music,100
irish black metal,black metal,100
shoegaze chileno,chileno,100
oriental classical,classical,100
german shoegaze,shoegaze,100
sludgecore,sludgecore,100
musica feirense,feirense,100
boeremusiek,boeremusiek,100
lute,lute,100
sotalaulut,sotalaulut,99
vaudeville,vaudeville,100
coldwave,coldwave,100
classic latvian pop,pop,100
australian black metal,black metal,73
fado instrumental,instrumental,100
irish fiddle,fiddle,100
skinhead oi,oi,100
tigrigna pop,pop,100
austrian stoner rock,rock,88
slovenian folk,folk,100
rap nortista,hip hop,100
mexican post-rock,rock,100
taiwan metal,metal,91
italian black metal,black metal,100
jazz dominicano,jazz,99
vintage spanish pop,pop,100
brazilian metalcore,metalcore,98
isle of man indie,indie,80
british classical piano,classical,100
maghreb,maghreb,100
australian classical piano,classical,98
drama,drama,100
mento,mento,100
hungarian contemporary classical,classical,100
finnish hardcore,hardcore,100
gypsy,gypsy,100
baithak gana,gana,100
cantonese worship,worship,100
war metal,metal,100
new brunswick indie,indie,94
volkstumliche musik,musik,100
mevlevi sufi,sufi,100
afro-cuban traditional,traditional,98
musica rapa nui,hip hop,100
starogradska,ska,100
dortmund indie,indie,100
eastern bloc groove,groove,100
japanese choir,choir,100
neo-proto,neo-proto,99
goa trance,trance,100
colombian electronic,electro,100
tarantella,tarantella,100
swedish emo,emo,100
belgian post-rock,rock,60
experimental black metal,black metal,100
utah metal,metal,100
raga rock,rock,100
ukrainian black metal,black metal,100
dutch stoner rock,rock,100
sundanese traditional,traditional,100
italian progressive metal,metal,100
indie poblano,indie,100
venda rap,hip hop,100
piada,piada,62
dutch punk rock,punk,100
sesotho pop,pop,100
luxembourgian hip hop,hip hop,100
spanish blues,blues,100
sarod,sarod,98
clap and tap,tap,95
metal gaucho,metal,100
ancient mediterranean,mediterranean,100
finnish choir,choir,100
finnish electronic,electro,100
musique concrete,concrete,100
hula,hula,100
byzantine,byzantine,86
dragspel,dragspel,100
latvian folk,folk,100
indonesian neo-psychedelia,neo-psychedelia,100
south sudanese pop,pop,95
south african punk,punk,100
greek punk,punk,100
christmas product,product,100
deep hardcore,hardcore,81
indie boliviano,indie,53
hull indie,indie,100
serbian folk,folk,100
northamptonshire indie,indie,100
grisly death metal,death metal,100
deep filthstep,filthstep,100
lowercase,lowercase,100
vintage hawaiian,hawaiian,100
deep indie singer-songwriter,indie,100
georgian alternative,alternative,100
trekkspill,trekkspill,88
rock catracho,rock,100
japanese orchestra,orchestra,100
disney russian,russian,98
classical countertenor,classical,100
cifteli,cifteli,100
portsmouth indie,indie,53
tamburica,tamburica,100
chamber choir,choir,56
combos nacionales,nacionales,100
norwegian blues,blues,100
chinese classical,classical,100
cuban electronic,electro,100
tuvan folk,folk,88
wisconsin metal,metal,100
italian stoner rock,rock,64
deep italo disco,disco,100
wuhan indie,indie,100
igbo traditional,traditional,88
instrumental death metal,death metal,100
women's choir,choir,100
indie psychedelic rock,rock,100
fisarmonica,fisarmonica,64
swiss punk,punk,100
indian ambient,ambient,100
euro hi-nrg,hi-nrg,100
tibetan traditional,traditional,92
south asian metal,metal,87
australian thrash metal,thrash metal,100
korean classical performance,classical,100
ryukoka,ryukoka,100
candombe,candombe,100
american orchestra,orchestra,72
vintage taiwan pop,pop,100
bolivian metal,metal,94
sufi chant,chant,95
malawian pop,pop,100
raw black metal,black metal,100
brazilian stoner rock,rock,99
slovenske chvaly,chvaly,100
russian thrash metal,thrash metal,100
rwandan hip hop,hip hop,91
svensk indie,indie,100
turkish death metal,death metal,67
australian shoegaze,shoegaze,97
koto,koto,100
anime game,game,100
dutch folk,folk,83
modern electroacoustic,electro,100
melodic progressive metal,metal,91
rap malien,hip hop,100
hungarian black metal,black metal,99
classical trombone,classical,100
italian doom metal,doom metal,100
musica prehispanica,prehispanica,100
power electronics,electro,89
traditional southern folk,folk,100
mainland se asia metal,metal,100
deep free jazz,jazz,100
hardingfele,hardingfele,90
swedish contemporary classical,classical,83
belgian punk,punk,63
vaikiskos dainos,dainos,100
tajik pop,pop,81
pilates,pilates,100
balalaika,balalaika,100
guatemalan metal,metal,93
australian hardcore,hardcore,60
caucasian classical piano,classical,100
russian choir,choir,100
indian instrumental rock,rock,100
musica acoriana,acoriana,100
russian black metal,black metal,97
israeli classical piano,classical,67
lagu iban,iban,92
christian thrash metal,thrash metal,100
classical accordion,classical,100
dutch underground hip hop,hip hop,100
hakkapop,pop,100
rock sergipano,rock,100
brazilian black metal,black metal,100
neo-trad prog,prog,84
russian screamo,screamo,92
jazz colombiano,jazz,92
diy pop punk,punk,100
tar,tar,100
disney portugues,portugues,100
utapri,utapri,100
latin american classical piano,classical,100
viet edm,edm,100
leon gto indie,indie,100
irish contemporary classical,classical,100
colombian hardcore,hardcore,89
clawhammer banjo,banjo,100
medieval ensemble,ensemble,100
traditional reggae,reggae,99
minimal synth,synth,100
neo honky tonk,tonk,98
deep southern soul,soul,100
musica menorquina,menorquina,100
indie hidrocalido,indie,100
garifuna folk,folk,99
hardcore breaks,breaks,97
russian death metal,death metal,100
indie arequipeno,indie,100
poetry,poetry,100
veena,veena,42
kannada bhava geethe,geethe,100
edinburgh metal,metal,74
latin american heavy psych,latin,100
mexican techno,techno,100
faroese folk,folk,100
taiko,taiko,98
bernu dziesmas,dziesmas,79
rwandan gospel,gospel,100
historic piano performance,performance,100
yuri,yuri,81
indie hidalguense,indie,100
sambalpuri pop,pop,100
western ny metal,metal,73
brazilian rockabilly,rock,100
umea indie,indie,100
nhac thieu nhi,nhi,100
neo soul-jazz,jazz,100
namibian pop,pop,100
mountain dulcimer,dulcimer,99
tuna estudiantil,estudiantil,95
streichquartett,streichquartett,84
irish flute,flute,100
musique ancienne,ancienne,90
electroacoustic improvisation,electro,100
croatian electronic,electro,100
cape breton indie,indie,100
circassian folk,folk,100
italian occult psychedelia,psychedelia,100
tabla,tabla,94
demoscene,emo,100
indonesian shoegaze,shoegaze,100
classical bass,classical,100
vintage finnish jazz,jazz,100
stubenmusik,stubenmusik,92
experimental dubstep,dubstep,95
trio cubano,cubano,100
swiss experimental,experimental,68
turkish experimental,experimental,100
taraneem,taraneem,100
post-punk brasileiro,punk,100
colombian black metal,black metal,97
delaware indie,indie,100
sunset lounge,lounge,100
afrikaans gospel,gospel,100
guitar case,case,94
wrock,rock,100
mathgrind,mathgrind,100
malagasy folk,folk,78
deep northern soul,soul,93
bahamian folk,folk,100
galway indie,indie,100
musique mauritanienne,mauritanienne,100
russian jazz,jazz,100
bulgarian folk,folk,100
russian orchestra,orchestra,98
classical mezzo-soprano,classical,100
lithuanian folk,folk,74
spanish baroque,classical,100
italian hardcore,hardcore,100
irish ballad,ballad,100
romanian black metal,black metal,100
kinderchor,kinderchor,100
chinese experimental,experimental,100
american early music,music,71
paracana,paracana,100
noise,noise,100
kinderliedjies,kinderliedjies,100
folk cantabria,folk,100
musica rondoniense,rondoniense,76
rock nica,rock,100
welsh choir,choir,100
new jack smooth,smooth,100
experimental percussion,percussion,100
blues band,blues,100
irish experimental electronic,electro,100
korean punk,punk,100
danish folk,folk,100
arab experimental,experimental,100
oratory,oratory,100
brazilian contemporary classical,classical,80
swedish grindcore,grindcore,100
rap mocambicana,hip hop,96
belarusian metal,metal,94
molam,molam,100
rock progresivo mexicano,rock,100
rock pernambucano,rock,100
marrabenta,marrabenta,100
guatemalan indie,indie,100
historic classical performance,classical,100
pipa,pipa,100
salon music,music,100
french renaissance,renaissance,100
terrorcore,terrorcore,100
rajasthani folk,folk,91
baroque singing,classical,100
deep vocal jazz,jazz,82
polish classical piano,classical,100
scottish jazz,jazz,100
nyahbinghi,nyahbinghi,99
c64,c64,88
normal indie,indie,95
slovenian hip hop,hip hop,100
scottish smallpipe,smallpipe,100
classical flute,classical,82
folclore portugues,portugues,100
danish electro,electro,100
spanish classical piano,classical,85
oromo pop,pop,93
himalayan folk,folk,100
deep funk house,house,100
estonian metal,metal,100
irish gaelic folk,folk,88
horror punk brasileiro,punk,100
occult black metal,black metal,100
folclore castilla y leon,leon,100
men's choir,choir,98
swazi pop,pop,81
early french punk,punk,100
classical percussion,classical,100
xenharmonic,xenharmonic,95
canadian stoner rock,rock,88
konkani pop,pop,100
spanish stoner rock,rock,92
german contemporary classical,classical,92
australian rockabilly,rock,100
finnish techno,techno,100
chinese post-punk,punk,100
french experimental rock,rock,100
indonesian experimental,experimental,100
musica campineira,campineira,100
saxony metal,metal,100
chill groove,groove,100
singaporean punk,punk,100
barockinterpreten,rock,100
modern performance,performance,100
dweilorkest,dweilorkest,100
igbo worship,worship,100
brazilian heavy metal,metal,100
deep punk rock,punk,49
trap kreyol,trap,100
thrash-groove metal,metal,81
balafon,balafon,100
deep classic garage rock,rock,88
rock catarinense,rock,99
botswana pop,pop,100
iranian experimental,experimental,100
post-punk colombiano,punk,100
experimental big band,band,100
alternative metalcore,metalcore,100
metal salvadoreno,metal,100
japanese hardcore,hardcore,100
french folk,folk,96
pontian folk,folk,100
musica madeirense,madeirense,100
deep active rock,rock,68
slovak metal,metal,100
guitarra portuguesa,portuguesa,97
portuguese death metal,death metal,85
italian baroque ensemble,classical,100
organic ambient,ambient,100
bulgarian metal,metal,85
senegalese traditional,traditional,100
deep full on,on,100
belgian stoner rock,rock,80
muzica ardeleneasca,ardeleneasca,95
georgian folk,folk,100
beat poetry,poetry,55
spoken word,word,100
musica brasiliense,brasiliense,99
indie trujillano,indie,100
chinese punk,punk,100
greek jazz,jazz,100
dhrupad,dhrupad,100
kapa haka,haka,96
javanese gamelan,gamelan,100
idaho hip hop,hip hop,80
autoharp,autoharp,100
soda pop,pop,100
polynesian traditional,traditional,100
danish hardcore,hardcore,98
rap paraense,hip hop,96
rock abc paulista,rock,100
italian modern prog,prog,100
malang punk,punk,99
rock dominicano,rock,100
christian symphonic metal,metal,100
dutch contemporary classical,classical,100
coptic hymn,hymn,68
macedonian indie,indie,90
synthetic classical,classical,100
andalusian classical,classical,100
vintage classical singing,classical,100
rakugo,rakugo,66
re:techno,techno,100
nagpuri pop,pop,99
electroacoustic composition,electro,100
punk ska,punk,100
georgian electronic,electro,100
rock sul-mato-grossense,rock,91
deep swedish rock,rock,100
deep motown,motown,95
russian modern jazz,jazz,80
tongan pop,pop,100
zither,zither,72
rock in opposition,rock,100
spanish death metal,death metal,100
zeuhl,zeuhl,100
oxford choir,choir,100
deep power-pop punk,punk,100
new england experimental,experimental,62
czech classical piano,classical,100
vintage reggae,reggae,99
italian soprano,soprano,85
cuatro puertorriqueno,puertorriqueno,81
brazilian surf rock,rock,79
marathi hip hop,hip hop,100
alpenpanorama,alpenpanorama,100
singaporean metal,metal,100
illbient,illbient,100
orkney and shetland folk,folk,100
brazilian post-rock,rock,100
japanese black metal,black metal,86
theremin,theremin,100
somatik techno,techno,79
sardinia indie,indie,100
cerkes muzikleri,muzikleri,100
hangoskonyvek,hangoskonyvek,100
african metal,metal,100
belfast indie,indie,100
dutch experimental,experimental,64
lincoln ne indie,indie,100
gotico brasileiro,brasileiro,100
odia bhajan,bhajan,100
norwegian choir,choir,89
eletronica underground brasileira,brasileira,94
instrumental black metal,black metal,100
modern mod,mod,97
orquesta cubana,cubana,98
bikutsi,bikutsi,100
marimba,marimba,99
classic konkani pop,pop,100
austrian classical piano,classical,92
cosmic uplifting trance,trance,70
neo-trad doom metal,doom metal,87
vintage swing,swing,100
egyptian traditional,traditional,83
min'yo,min'yo,91
syro-aramaic chant,chant,100
field recording,recording,100
punk tico,punk,82
classical baritone,classical,55
string orchestra,orchestra,100
cathedral choir,choir,100
hard chime,chime,70
middle eastern traditional,traditional,100
metal noir quebecois,metal,100
vintage old-time,old-time,100
lagu maluku,maluku,90
deep latin jazz,jazz,100
king of prism,prism,66
djembe,djembe,100
bhutanese pop,pop,100
lithuanian jazz,jazz,93
italian classical guitar,classical,100
guqin,guqin,100
deep indie rock,rock,100
chinese new year,year,93
trombone brasileiro,brasileiro,63
deep eurodance,eurodance,100
gwoka,gwoka,99
sakura wars,wars,68
african experimental,experimental,86
deep chill-out,chill-out,100
acid idm,idm,73
cantonese opera,classical,100
tulum,tulum,100
punk ecuatoriano,punk,100
indie nica,indie,100
colorado hardcore,hardcore,85
gothic doom,doom,100
bengali folk,folk,100
musica londrinense,londrinense,100
german grindcore,grindcore,100
finnish contemporary classical,classical,94
brass quintet,quintet,97
indie tucumano,indie,100
sound collage,collage,100
pinoy traditional,traditional,100
contemporary classical piano,classical,100
croatian folk,folk,99
deep surf music,music,100
musique soninke,soninke,100
sinhala edm,edm,89
italian contemporary classical,classical,100
british electroacoustic,electro,71
h8000,h8000,100
belgian hardcore,hardcore,63
psybreaks,psybreaks,77
metal tico,metal,100
chhattisgarhi pop,pop,100
swedish choir,choir,100
trecento,trecento,100
charred death,death,100
proto-rap,hip hop,100
musica blumenauense,blumenauense,89
ceilidh,ceilidh,100
dombra,dombra,100
belgian experimental,experimental,100
rap alagoano,hip hop,100
israeli traditional,traditional,100
lai hla,hla,100
kantele,kantele,100
guggenmusik,guggenmusik,100
kentucky mountain folk,folk,88
mexican power metal,power metal,74
indonesian bamboo,bamboo,100
musica mato-grossense,mato-grossense,100
mexican electronic,electro,100
indie queretano,indie,62
saxophone trio,trio,100
hard stoner rock,rock,95
indie catracho,indie,100
lagu karo,karo,100
ukrainian choir,choir,90
norwegian punk,punk,100
metalcore espanol,metalcore,100
kosovan folk,folk,55
chill-out trance,trance,97
slash punk,punk,100
indonesian thrash metal,thrash metal,85
czsk black metal,black metal,56
grunge brasileiro,grunge,97
musique traditionnelle congolaise,congolaise,98
french contemporary classical,classical,88
liberian pop,pop,100
starmyu,starmyu,100
folclore extremeno,extremeno,88
shanghai indie,indie,86
ceske chvaly,chvaly,61
haitian traditional,traditional,100
rap sergipano,hip hop,100
bodo pop,pop,61
tuna,tuna,100
moorish traditional,traditional,99
moravian folk,folk,92
portuguese contemporary classical,classical,69
polish metalcore,metalcore,91
musica caririense,caririense,100
greek clarinet,clarinet,88
santur,santur,100
folklore panameno,folk,89
deep space rock,rock,88
italian rockabilly,rock,79
korean traditional,traditional,96
industrial noise,noise,97
vintage country folk,country,94
baps,baps,100
song poem,poem,100
serbian metal,metal,91
georgian polyphony,polyphony,100
esperanto,esperanto,100
bury st edmunds indie,edm,93
deep breakcore,breakcore,100
icelandic traditional,traditional,100
experimental poetry,poetry,90
afrikaans folk,folk,100
glitter trance,trance,100
deep hardtechno,techno,100
jazz caraibes,jazz,100
lithuanian metal,metal,94
classical piano trio,classical,100
deep hardcore punk,punk,100
italian orchestra,orchestra,100
dizi,dizi,50
metal galego,metal,64
korean experimental,experimental,68
malawian folk,folk,100
rock paraense,rock,100
musica piemonteisa,emo,98
antilliaanse folklore,folk,93
alandsk musik,musik,100
italo beats,beats,65
muzica banateana,banateana,88
spanish contemporary classical,classical,70
german choir,choir,100
borneo traditional,traditional,100
portuguese post-rock,rock,96
chinese wind,wind,91
santa fe indie,indie,100
canadian choir,choir,100
ghoststep,ghoststep,100
romanian classical piano,classical,100
italian bass,bass,98
albanian folk,folk,95
orkiestra symfoniczna,symfoniczna,100
thai psychedelic,psychedelic,100
nordic orchestra,orchestra,61
danish choir,choir,100
cimbalom,cimbalom,100
metal cearense,metal,100
latvian metal,metal,100
israeli classical,classical,88
vintage gospel,gospel,100
jazz composition,jazz,100
recorder,recorder,100
brazilian grindcore,grindcore,72
polish noise rock,rock,100
classical oboe,classical,100
dub product,product,100
brazilian classical piano,classical,100
portuguese early music,music,100
jazz tuba,jazz,100
band organ,organ,100
cryptic black metal,black metal,97
metal uruguayo,metal,100
classic nz country,country,100
icelandic choir,choir,98
indie nordeste argentino,indie,92
classical guitar quartet,classical,100
metal paraguayo,metal,84
metal cristao,metal,100
dubstep product,dubstep,100
kikuyu gospel,gospel,100
indie emo rock,emo,78
maltese metal,metal,100
caucasian folk,folk,100
cimbalova muzika,muzika,100
black metal argentino,black metal,61
grunge argentina,grunge,100
gong,gong,100
ringtone,ringtone,100
muzica maramureseana,maramureseana,100
black noise,noise,100
deep indie pop,pop,69
historic orchestral performance,performance,100
deep pop emo,emo,86
folclore navarra,navarra,85
magyar kabare,kabare,97
northumbrian folk,folk,100
belfast metal,metal,72
classical contralto,classical,78
nu electro,electro,100
chamber ensemble,ensemble,100
musica amapaense,amapaense,80
muzica bisericeasca,bisericeasca,25
spanish black metal,black metal,86
aghani lil-atfal,lil-atfal,75
goa psytrance,trance,92
deep delta blues,blues,100
botswanan pop,pop,100
troubadour,troubadour,96
jota aragonesa,aragonesa,98
musica sinfonica,sinfonica,100
classical guitar duo,classical,100
ethiopian traditional,traditional,94
taiwan experimental,experimental,100
moroccan traditional,traditional,100
post-rock latinoamericano,rock,85
twin cities indie,indie,100
latin american baroque,classical,78
turkish black metal,black metal,96
frevo,frevo,100
harmonikka,harmonikka,90
turkmen hip hop,hip hop,89
hard dance,dance,85
russian oi,oi,100
czech hardcore,hardcore,100
irish experimental,experimental,84
danish contemporary classical,classical,79
korean phantom singer,singer,97
malian traditional,traditional,100
italian baritone,baritone,56
vintage rockabilly,rock,100
jugendchor,jugendchor,100
jewish cantorial,cantorial,97
baltic black metal,black metal,43
korean hardcore,hardcore,100
bohol indie,indie,79
irish modern jazz,jazz,85
traditional irish singing,singing,87
french orchestra,orchestra,100
organetto,organetto,49
fife and drum,drum,95
korean classical piano,classical,100
bulgarian experimental,experimental,54
estonian jazz,jazz,100
shehnai,shehnai,100
baltic classical piano,classical,94
lesotho traditional,traditional,100
novos talentos brasileiros,brasileiros,70
cypriot metal,metal,100
jangle rock,rock,100
minnesang,minnesang,100
maldivian pop,pop,47
galician jazz,jazz,80
landler,landler,82
italian heavy metal,metal,76
modern free jazz,jazz,100
kikuyu pop,pop,67
inuit traditional,traditional,84
appenzeller folk,folk,75
musique traditionnelle comorienne,comorienne,70
italian industrial,industrial,64
thai traditional,traditional,86
nordnorsk ponk,ponk,90
rock nacional feminino,rock,72
tatar folk,folk,100
folklore quebecois,folk,67
yiddish folk,folk,100
malaysian traditional,traditional,100
vintage swoon,swoon,64
alphorn,alphorn,100
indonesian black metal,black metal,92
art song,song,89
cante alentejano,alentejano,70
ars subtilior,subtilior,100
deep symphonic black metal,black metal,100
central american metal,metal,68
lok dohori,dohori,100
austrian choir,choir,74
jaw harp,harp,100
modern downshift,downshift,100
ethnomusicology,ethnomusicology,96
new zealand classical,classical,100
vietnamese traditional,traditional,100
baltic choir,alternative,100
hawaiian punk,punk,80
balkan classical piano,classical,100
metal baiano,metal,100
iranian metal,metal,71
luxembourgian electronic,electro,81
suomisaundi,suomisaundi,100
classical piano duo,classical,100
uyghur folk,folk,94
deep neo-synthpop,pop,100
musica mogiana,mogiana,100
trouvere,trouvere,100
necrogrind,necrogrind,93
indonesian electronic,electro,99
alternative hardcore,alternative,90
deep smooth r&amp;b,r&amp;b,100
czech contemporary classical,classical,99
canto a tenore,tenore,100
boy soprano,soprano,85
historical keyboard,keyboard,97
deep deep tech house,house,100
chilean black metal,black metal,98
rhythm and boogie,boogie,100
nadaswaram,nadaswaram,96
animal singing,singing,46
musica roraimense,roraimense,100
chip hop,hip hop,24
brazilian doom metal,doom metal,100
police band,band,100
tanzanian traditional,traditional,100
baroque violin,classical,28
musica puntana,puntana,100
rock cristao fluminense,rock,100
caribbean metal,metal,73
deep orgcore,orgcore,100
ainu folk,folk,100
marcha funebre,funebre,100
polish experimental,experimental,73
luxembourgian metal,metal,97
twee indie pop,pop,100
australian choir,choir,96
shantykoren,shantykoren,78
mexican black metal,black metal,76
ethereal gothic,gothic,100
indie tabasqueno,indie,94
taarab,taarab,75
musica maringaense,maringaense,100
metal balear,metal,100
portuguese experimental,experimental,100
cantonese traditional,traditional,40
burkinabe traditional,traditional,100
drone psych,psych,93
gayageum,gayageum,48
irish death metal,death metal,100
trad jazz catala,jazz,100
euphonium,euphonium,96
central asian folk,folk,92
metal pernambucano,metal,100
austrian contemporary classical,classical,67
puerto rican metal,metal,92
vanuatu music,music,100
musica ponta-grossense,ponta-grossense,100
metal nortista,metal,100
viola,viola,88
metal catarinense,metal,95
rock noise,rock,100
classical saxophone quartet,classical,96
baroque woodwind,classical,99
bells,bells,79
classical horn,classical,100
peruvian death metal,death metal,75
schrammelmusik,schrammelmusik,100
classical tuba,classical,99
montana metal,metal,50
polish early music,music,53
dark electro-industrial,electro,100
pibroch,pibroch,94
italian violin,violin,100
venezuelan metal,metal,100
glass,glass,80
tahitian traditional,traditional,77
baluchi folk,folk,73
pygmy music,music,100
swedish jazz orkester,jazz,97
korean contemporary classical,classical,80
musique alsacienne,alsacienne,100
kazakh traditional,traditional,60
cinematic dubstep,dubstep,100
sarangi,sarangi,82
draaiorgel,draaiorgel,70
polish choir,choir,75
indonesian indigenous,indigenous,100
swiss contemporary classical,classical,100
zampogna,zampogna,93
romanian contemporary classical,classical,85
school choir,choir,76
kaba gaida,gaida,94
classical bassoon,classical,86
bothy ballad,ballad,70
baroque cello,classical,44
vintage western,western,84
albanian iso polyphony,polyphony,100
ghanaian traditional,traditional,98
faroese jazz,jazz,78
belgian classical piano,classical,48
handbells,handbells,97
polish free jazz,jazz,60
peruvian experimental,experimental,100
opera chorus,classical,69
burundian traditional,traditional,77
mazandarani folk,folk,64
gay chorus,chorus,100
quatuor a cordes,cordes,38
burmese traditional,traditional,70
rwandan traditional,traditional,94
metal piauiense,metal,100
kyrgyz traditional,traditional,85
wind quintet,quintet,52
tanci,tanci,100
cambodian traditional,traditional,100
school ensemble,ensemble,100
papuan traditional,traditional,54
uzbek traditional,traditional,77
swiss classical piano,classical,78
wandelweiser,wandelweiser,73
italian mezzo-soprano,mezzo-soprano,88
historic string quartet,quartet,74
musica timor-leste,timor-leste,85
kenyan traditional,traditional,74
yemeni traditional,traditional,62
tajik traditional,traditional,64
chinese opera,classical,84
lao traditional,traditional,53
italian choir,choir,87
wind ensemble,ensemble,62
hungarian choir,choir,58
quartetto d'archi,d'archi,100
baroque brass,classical,28
ugandan traditional,traditional,100
